Route,Dep_Index,Arr_Index,Flight_No_Dep,Flight_No_Arr,Scheduled_Tail,Actual_Tail,Gap_Hours,Is_Aircraft_Swapped
DAD->SGN,10966,32195,VJ645,VJ645,VN-A676,VN-A676,1.25,False
DAD->SGN,10969,32923,VJ647,VJ647,LY-MLN,LY-MLN,1.7167,False
DAD->SGN,10975,32916,VJ643,VJ643,VN-A545,VN-A545,1.6,False
DAD->SGN,10996,32888,VJ623,VJ623,VN-A633,VN-A633,1.2667,False
DAD->SGN,10998,32882,VN101,VN101,VN-A501,VN-A501,1.1667,False
DAD->SGN,11001,32875,VJ621,VJ621,VN-A673,VN-A673,1.2833,False
DAD->SGN,11004,32848,VJ629,VJ629,VN-A639,VN-A639,1.6,False
DAD->SGN,11005,32853,VN107,VN107,VN-A339,VN-A339,1.15,False
DAD->SGN,11007,32846,QH151,QH151,JU-1410,JU-1410,1.4,False
DAD->SGN,11009,32845,9G959,9G959,VN-A282,VN-A282,1.35,False
DAD->SGN,11012,32841,VN109,VN109,VN-A353,VN-A353,1.0167,False
DAD->SGN,11019,32797,VN113,VN113,VN-A601,VN-A601,1.45,False
DAD->SGN,11020,32791,VJ625,VJ625,VN-A545,VN-A545,1.8833,False
DAD->SGN,11023,32780,VU673,VU673,VN-A136,VN-A136,1.7667,False
DAD->SGN,11024,32784,VN119,VN119,VN-A503,VN-A503,1.6,False
DAD->SGN,11025,32773,VJ627,VJ627,VN-A649,VN-A649,1.5333,False
DAD->SGN,11031,32768,VN7123,VN7123,VN-A609,VN-A609,1.5167,False
DAD->SGN,11033,32759,VN123,VN123,VN-A339,VN-A339,1.6167,False
DAD->SGN,11047,32745,VN127,VN127,VN-A353,VN-A353,1.35,False
DAD->SGN,11048,32738,VJ635,VJ635,VN-A636,VN-A636,2.0167,False
DAD->SGN,11053,32727,VN129,VN129,VN-A336,VN-A336,1.8667,False
DAD->SGN,11054,32715,VJ633,VJ633,VN-A673,VN-A673,2.35,False
DAD->SGN,11055,32723,VN6037,VN6037,VN-A354,VN-A354,2.0,False
DAD->SGN,11061,32696,VJ631,VJ631,VN-A546,VN-A546,2.0333,False
DAD->SGN,11064,32672,VN133,VN133,VN-A332,VN-A332,2.35,False
DAD->SGN,11076,32657,VJ639,VJ639,VN-A633,VN-A633,1.8333,False
DAD->SGN,11077,32656,VN135,VN135,VN-A339,VN-A339,1.9,False
DAD->SGN,11082,32605,VN137,VN137,VN-A335,VN-A335,1.2833,False
DAD->SGN,11090,32620,VN141,VN141,VN-A356,VN-A356,1.25,False
DAD->SGN,11092,32619,VJ641,VJ641,VN-A532,VN-A532,1.2,False
DAD->SGN,11093,32581,VU685,VU685,9H-MLW,9H-MLW,1.6333,False
DAD->SGN,11094,32598,QH173,QH173,VN-A585,VN-A585,1.4667,False
DAD->SGN,11097,32587,VJ649,VJ649,VN-A673,VN-A673,2.0333,False
DAD->SGN,11099,32595,VN7139,VN7139,VN-A617,VN-A617,1.2333,False
DAD->SGN,11101,32562,VN143,VN143,VN-A514,VN-A514,1.45,False
DAD->SGN,11102,32577,VJ637,VJ637,VN-A649,VN-A649,1.4167,False
DAD->SGN,11106,33232,VJ647,VJ647,VN-A636,VN-A636,1.7333,False
DAD->SGN,11112,33227,VJ643,VJ643,VN-A645,VN-A645,1.7,False
DAD->SGN,11133,33192,VJ623,VJ623,VN-A661,VN-A661,1.25,False
DAD->SGN,11134,33189,VN101,VN101,VN-A336,VN-A336,1.1,False
DAD->SGN,11140,33161,VN107,VN107,VN-A393,VN-A393,1.0833,False
DAD->SGN,11143,33156,9G959,9G959,VN-A908,VN-A908,1.4,False
DAD->SGN,11147,33146,VN109,VN109,9H-MLO,9H-MLO,1.5167,False
DAD->SGN,11153,33134,VN113,VN113,VN-A324,VN-A324,1.5833,False
DAD->SGN,11167,33111,VN7123,VN7123,VN-A393,VN-A393,1.55,False
DAD->SGN,11168,33108,VN123,VN123,VN-A602,VN-A602,1.7167,False
DAD->SGN,11169,33059,VJ633,VJ633,VN-A641,VN-A641,1.8667,False
DAD->SGN,11184,33096,VN127,VN127,9H-MLO,9H-MLO,1.65,False
DAD->SGN,11185,33094,VJ635,VJ635,VN-A657,VN-A657,1.7667,False
DAD->SGN,11189,33084,VN129,VN129,VN-A610,VN-A610,1.4333,False
DAD->SGN,11190,33085,VN6037,VN6037,VN-A359,VN-A359,1.5,False
DAD->SGN,11195,33051,VJ631,VJ631,VN-A647,VN-A647,1.8333,False
DAD->SGN,11200,33066,9G979,9G979,VN-A282,VN-A282,1.7667,False
DAD->SGN,11211,33033,VN135,VN135,VN-A393,VN-A393,1.6,False
DAD->SGN,11212,33030,VJ639,VJ639,VN-A667,VN-A667,1.3,False
DAD->SGN,11216,33021,VN137,VN137,VN-A606,VN-A606,1.4,False
DAD->SGN,11223,33015,QH173,QH173,VN-A227,VN-A227,1.1833,False
DAD->SGN,11227,33003,VN7137,VN7137,VN-A616,VN-A616,1.3,False
DAD->SGN,11229,32996,VJ641,VJ641,VN-A643,VN-A643,1.3333,False
DAD->SGN,11230,32981,VU685,VU685,9H-MLW,9H-MLW,1.4167,False
DAD->SGN,11233,32988,VJ649,VJ649,VN-A666,VN-A666,1.25,False
DAD->SGN,11237,32973,VJ645,VJ645,VN-A630,VN-A630,1.3667,False
DAD->SGN,11238,32971,VN143,VN143,VN-A514,VN-A514,1.35,False
DAD->SGN,11244,32937,VJ647,VJ647,LY-NVG,LY-NVG,1.35,False
DAD->SGN,11250,33610,VJ643,VJ643,VN-A643,VN-A643,1.7333,False
DAD->SGN,11272,33580,VJ623,VJ623,VN-A667,VN-A667,1.0333,False
DAD->SGN,11275,33575,VN101,VN101,VN-A353,VN-A353,1.05,False
DAD->SGN,11278,33574,VJ621,VJ621,VN-A661,VN-A661,1.05,False
DAD->SGN,11282,33544,VJ629,VJ629,VN-A677,VN-A677,1.3833,False
DAD->SGN,11284,33540,VN107,VN107,VN-A332,VN-A332,1.3833,False
DAD->SGN,11285,33534,QH151,QH151,JU-1410,JU-1410,1.6,False
DAD->SGN,11286,33538,9G959,9G959,VN-A286,VN-A286,1.2833,False
DAD->SGN,11289,33527,VN109,VN109,VN-A503,VN-A503,1.2667,False
DAD->SGN,11294,33502,VN113,VN113,VN-A357,VN-A357,1.4,False
DAD->SGN,11296,33489,VJ625,VJ625,VN-A642,VN-A642,1.8833,False
DAD->SGN,11300,33482,VU673,VU673,VN-A136,VN-A136,1.3667,False
DAD->SGN,11302,33481,VN119,VN119,VN-A331,VN-A331,1.2333,False
DAD->SGN,11304,33468,VJ627,VJ627,VN-A534,VN-A534,1.45,False
DAD->SGN,11307,33460,VN123,VN123,VN-A332,VN-A332,1.25,False
DAD->SGN,11308,33452,VJ633,VJ633,VN-A526,VN-A526,1.6667,False
DAD->SGN,11310,33448,VN7123,VN7123,VN-A397,VN-A397,1.6667,False
DAD->SGN,11325,33430,VN127,VN127,VN-A503,VN-A503,1.4167,False
DAD->SGN,11326,33407,VJ635,VJ635,VN-A661,VN-A661,1.5,False
DAD->SGN,11330,33420,VN129,VN129,VN-A610,VN-A610,1.1833,False
DAD->SGN,11331,33417,VN6037,VN6037,VN-A354,VN-A354,1.2667,False
DAD->SGN,11341,33392,VJ631,VJ631,VN-A698,VN-A698,1.7333,False
DAD->SGN,11345,33390,VN133,VN133,VN-A331,VN-A331,1.3833,False
DAD->SGN,11346,33382,9G979,9G979,VN-A282,VN-A282,1.5,False
DAD->SGN,11357,33346,VJ639,VJ639,VN-A677,VN-A677,1.4167,False
DAD->SGN,11358,33341,VN135,VN135,VN-A323,VN-A323,1.4667,False
DAD->SGN,11363,33333,VN137,VN137,VN-A610,VN-A610,1.25,False
DAD->SGN,11370,33320,QH173,QH173,VN-A227,VN-A227,1.3833,False
DAD->SGN,11371,33323,VN141,VN141,VN-A327,VN-A327,1.2333,False
DAD->SGN,11376,33298,VJ641,VJ641,VN-A657,VN-A657,1.4667,False
DAD->SGN,11377,33297,VN7137,VN7137,VN-A617,VN-A617,1.3667,False
DAD->SGN,11379,33273,VJ649,VJ649,VN-A553,VN-A553,1.7,False
DAD->SGN,11383,33271,VJ637,VJ637,VN-A672,VN-A672,1.5167,False
DAD->SGN,11384,33276,VN143,VN143,VN-A514,VN-A514,1.2333,False
DAD->SGN,11395,33981,VJ643,VJ643,VN-A633,VN-A633,2.0,False
DAD->SGN,11418,33957,VJ623,VJ623,VN-A677,VN-A677,1.2667,False
DAD->SGN,11422,33953,VN101,VN101,VN-A604,VN-A604,0.9833,False
DAD->SGN,11424,33948,VJ621,VJ621,VN-A641,VN-A641,1.2,False
DAD->SGN,11428,33919,VN107,VN107,VN-A395,VN-A395,1.15,False
DAD->SGN,11429,33911,QH151,QH151,JU-1410,JU-1410,1.4833,False
DAD->SGN,11430,33913,9G959,9G959,VN-A285,VN-A285,1.2833,False
DAD->SGN,11431,33893,VJ629,VJ629,VN-A644,VN-A644,1.4667,False
DAD->SGN,11434,33899,VN109,VN109,9H-MLO,9H-MLO,1.3,False
DAD->SGN,11440,33876,VN113,VN113,VN-A613,VN-A613,1.35,False
DAD->SGN,11446,33860,VU673,VU673,VN-A129,VN-A129,1.1833,False
DAD->SGN,11447,33854,VN119,VN119,VN-A609,VN-A609,1.5,False
DAD->SGN,11448,33843,VJ627,VJ627,VN-A657,VN-A657,1.5667,False
DAD->SGN,11453,33838,VN123,VN123,VN-A335,VN-A335,1.2833,False
DAD->SGN,11454,33829,VN7123,VN7123,VN-A395,VN-A395,1.7167,False
DAD->SGN,11472,33802,VN127,VN127,9H-MLO,9H-MLO,1.6333,False
DAD->SGN,11473,33787,VJ635,VJ635,VN-A641,VN-A641,1.5667,False
DAD->SGN,11476,33790,VN129,VN129,VN-A606,VN-A606,1.5,False
DAD->SGN,11478,33796,VN6037,VN6037,VN-A363,VN-A363,1.2167,False
DAD->SGN,11483,33758,VJ631,VJ631,VN-A635,VN-A635,1.75,False
DAD->SGN,11485,33760,VN133,VN133,VN-A609,VN-A609,1.7667,False
DAD->SGN,11488,33766,9G979,9G979,VN-A282,VN-A282,1.25,False
DAD->SGN,11499,33725,VJ639,VJ639,VN-A634,VN-A634,1.4,False
DAD->SGN,11500,33721,VN135,VN135,VN-A612,VN-A612,1.6,False
DAD->SGN,11509,33707,VN137,VN137,VN-A611,VN-A611,1.3333,False
DAD->SGN,11512,33698,VN141,VN141,VN-A397,VN-A397,1.4333,False
DAD->SGN,11518,33685,VJ641,VJ641,VN-A636,VN-A636,1.15,False
DAD->SGN,11519,33679,VU685,VU685,9H-MLW,9H-MLW,1.1833,False
DAD->SGN,11522,33662,VJ649,VJ649,VN-A535,VN-A535,1.7,False
DAD->SGN,11524,33657,VJ645,VJ645,VN-A676,VN-A676,1.3833,False
DAD->SGN,11525,33648,VN143,VN143,VN-A514,VN-A514,1.45,False
DAD->SGN,11531,34375,VJ647,VJ647,LY-NVG,LY-NVG,1.9,False
DAD->SGN,11536,34363,VJ643,VJ643,VN-A636,VN-A636,1.7,False
DAD->SGN,11557,34338,VJ623,VJ623,VN-A526,VN-A526,1.0667,False
DAD->SGN,11559,34333,VN101,VN101,VN-A395,VN-A395,1.0167,False
DAD->SGN,11562,34328,VJ621,VJ621,VN-A644,VN-A644,1.15,False
DAD->SGN,11564,34296,VN107,VN107,VN-A604,VN-A604,1.3,False
DAD->SGN,11566,34292,QH151,QH151,JU-1410,JU-1410,1.5167,False
DAD->SGN,11567,34295,9G959,9G959,VN-A286,VN-A286,1.25,False
DAD->SGN,11570,34293,VJ629,VJ629,VN-A673,VN-A673,1.1,False
DAD->SGN,11572,34284,VN109,VN109,VN-A505,VN-A505,1.0167,False
DAD->SGN,11579,34255,VN113,VN113,VN-A501,VN-A501,1.2833,False
DAD->SGN,11580,34243,VJ625,VJ625,VN-A536,VN-A536,1.6167,False
DAD->SGN,11584,34230,VU673,VU673,VN-A136,VN-A136,1.6,False
DAD->SGN,11586,34238,VN119,VN119,VN-A396,VN-A396,1.2333,False
DAD->SGN,11587,34205,VJ627,VJ627,VN-A543,VN-A543,2.1833,False
DAD->SGN,11592,34207,VN123,VN123,VN-A601,VN-A601,1.7333,False
DAD->SGN,11593,34213,VN7123,VN7123,VN-A335,VN-A335,1.15,False
DAD->SGN,11601,34175,VJ633,VJ633,VN-A673,VN-A673,2.25,False
DAD->SGN,11610,34160,VJ635,VJ635,VN-A644,VN-A644,1.75,False
DAD->SGN,11615,34169,VN129,VN129,VN-A334,VN-A334,1.2333,False
DAD->SGN,11616,34166,VN6037,VN6037,VN-A359,VN-A359,1.5833,False
DAD->SGN,11622,34099,VJ631,VJ631,VN-A578,VN-A578,1.35,False
DAD->SGN,11625,34141,VN133,VN133,VN-A396,VN-A396,1.4833,False
DAD->SGN,11626,34139,9G979,9G979,VN-A282,VN-A282,1.3333,False
DAD->SGN,11637,34107,VN135,VN135,VN-A604,VN-A604,1.2333,False
DAD->SGN,11638,34085,VJ639,VJ639,VN-A698,VN-A698,1.7833,False
DAD->SGN,11643,34082,VN137,VN137,VN-A334,VN-A334,1.4,False
DAD->SGN,11650,34083,QH173,QH173,VN-A227,VN-A227,1.2,False
DAD->SGN,11651,34076,VN141,VN141,VN-A605,VN-A605,1.3833,False
DAD->SGN,11657,34062,VJ641,VJ641,VN-A673,VN-A673,1.4667,False
DAD->SGN,11658,34044,VU685,VU685,9H-MLW,9H-MLW,1.6833,False
DAD->SGN,11661,34033,VJ649,VJ649,VN-A675,VN-A675,1.8,False
DAD->SGN,11662,34016,VN143,VN143,VN-A515,VN-A515,1.2167,False
DAD->SGN,11665,34030,VJ637,VJ637,VN-A699,VN-A699,1.1833,False
DAD->SGN,11669,34002,VJ647,VJ647,LY-MLI,LY-MLI,1.4,False
DAD->SGN,11675,34737,VJ1643,VJ1643,VN-A673,VN-A673,1.6333,False
DAD->SGN,11694,34710,VJ623,VJ623,VN-A639,VN-A639,1.15,False
DAD->SGN,11698,34707,VN101,VN101,VN-A609,VN-A609,1.0,False
DAD->SGN,11700,34704,VJ621,VJ621,VN-A657,VN-A657,1.0333,False
DAD->SGN,11704,34670,VJ629,VJ629,VN-A645,VN-A645,1.5833,False
DAD->SGN,11706,34673,VN107,VN107,VN-A615,VN-A615,1.2833,False
DAD->SGN,11708,34667,QH151,QH151,JU-1410,JU-1410,1.4833,False
DAD->SGN,11709,34669,9G959,9G959,VN-A906,VN-A906,1.2167,False
DAD->SGN,11712,34643,VN109,VN109,9H-MLO,9H-MLO,1.6,False
DAD->SGN,11717,34627,VN113,VN113,VN-A619,VN-A619,1.6,False
DAD->SGN,11719,34619,VJ625,VJ625,VN-A549,VN-A549,1.5333,False
DAD->SGN,11724,34606,VU673,VU673,VN-A136,VN-A136,1.7833,False
DAD->SGN,11726,34618,VN119,VN119,VN-A397,VN-A397,1.2,False
DAD->SGN,11727,34600,VJ627,VJ627,VN-A524,VN-A524,1.8167,False
DAD->SGN,11732,34598,9G969,9G969,VN-A282,VN-A282,1.2333,False
DAD->SGN,11733,34594,VN7123,VN7123,VN-A515,VN-A515,1.3167,False
DAD->SGN,11734,34592,VJ633,VJ633,VN-A522,VN-A522,1.3333,False
DAD->SGN,11751,34552,VN127,VN127,9H-MLO,9H-MLO,1.55,False
DAD->SGN,11752,34562,VJ635,VJ635,VN-A673,VN-A673,1.4333,False
DAD->SGN,11756,34555,VN129,VN129,VN-A610,VN-A610,1.2667,False
DAD->SGN,11757,34547,VN6037,VN6037,VN-A359,VN-A359,1.2,False
DAD->SGN,11762,34512,VJ631,VJ631,VN-A524,VN-A524,1.5833,False
DAD->SGN,11765,34519,VN133,VN133,VN-A397,VN-A397,1.4333,False
DAD->SGN,11773,34500,9G979,9G979,VN-A282,VN-A282,1.3833,False
DAD->SGN,11778,34481,VN135,VN135,VN-A396,VN-A396,1.4167,False
DAD->SGN,11779,34475,VJ639,VJ639,VN-A642,VN-A642,1.6667,False
DAD->SGN,11783,34465,VN137,VN137,VN-A610,VN-A610,1.3333,False
DAD->SGN,11789,34462,QH173,QH173,VN-A227,VN-A227,1.1333,False
DAD->SGN,11790,34453,VN141,VN141,VN-A605,VN-A605,1.45,False
DAD->SGN,11794,34411,VJ641,VJ641,VN-A657,VN-A657,1.7333,False
DAD->SGN,11795,34411,VJ641,VJ641,VN-A657,VN-A657,2.9833,False
DAD->SGN,11796,34387,VN7137,VN7137,9H-MLO,9H-MLO,1.55,False
DAD->SGN,11797,34416,VU685,VU685,9H-MLW,9H-MLW,1.5833,False
DAD->SGN,11799,34418,VJ649,VJ649,VN-A670,VN-A670,1.4,False
DAD->SGN,11801,34419,VJ645,VJ645,VN-A641,VN-A641,1.3833,False
DAD->SGN,11802,34409,VN143,VN143,VN-A616,VN-A616,1.4,False
DAD->SGN,11808,34383,VJ647,VJ647,LY-NVE,LY-NVE,1.3167,False
DAD->SGN,11814,35105,VJ643,VJ643,VN-A673,VN-A673,1.75,False
DAD->SGN,11838,35077,VJ623,VJ623,VN-A642,VN-A642,1.1,False
DAD->SGN,11840,35072,VN101,VN101,VN-A332,VN-A332,1.1167,False
DAD->SGN,11843,35069,VJ621,VJ621,,,1.1667,False
DAD->SGN,11845,35041,VJ629,VJ629,VN-A542,VN-A542,1.4167,False
DAD->SGN,11847,35035,VN107,VN107,VN-A623,VN-A623,1.5,False
DAD->SGN,11848,34911,QH151,QH151,VN-A227,VN-A227,1.7333,False
DAD->SGN,11849,35034,9G959,9G959,VN-A284,VN-A284,1.2833,False
DAD->SGN,11853,35018,VN109,VN109,VN-A615,VN-A615,1.2667,False
DAD->SGN,11858,34992,VN113,VN113,VN-A610,VN-A610,1.6167,False
DAD->SGN,11864,34976,VU673,VU673,VN-A136,VN-A136,1.4833,False
DAD->SGN,11866,34975,VN119,VN119,VN-A601,VN-A601,1.2833,False
DAD->SGN,11867,34956,VJ627,VJ627,VN-A698,VN-A698,1.75,False
DAD->SGN,11872,34962,9G969,9G969,VN-A282,VN-A282,1.3,False
DAD->SGN,11873,34948,VN123,VN123,VN-A397,VN-A397,1.4333,False
DAD->SGN,11874,34949,VJ633,VJ633,VN-A542,VN-A542,1.7167,False
DAD->SGN,11876,34953,VN7123,VN7123,9H-MLO,9H-MLO,1.4667,False
DAD->SGN,11891,34925,VN127,VN127,VN-A615,VN-A615,1.5167,False
DAD->SGN,11892,34901,VJ635,VJ635,VN-A544,VN-A544,2.1333,False
DAD->SGN,11898,34919,VN129,VN129,VN-A334,VN-A334,1.2833,False
DAD->SGN,11899,34917,VN7135,VN7135,VN-A606,VN-A606,1.3667,False
DAD->SGN,11900,34903,VN7119,VN7119,VN-A618,VN-A618,1.7333,False
DAD->SGN,11905,34890,VJ631,VJ631,VN-A673,VN-A673,1.75,False
DAD->SGN,11914,34856,VN133,VN133,VN-A395,VN-A395,1.6167,False
DAD->SGN,11917,34861,9G979,9G979,VN-A282,VN-A282,1.5,False
DAD->SGN,11921,34848,VN135,VN135,VN-A326,VN-A326,1.3167,False
DAD->SGN,11927,34833,VN137,VN137,VN-A606,VN-A606,1.8,False
DAD->SGN,11934,34827,QH173,QH173,VN-A585,VN-A585,1.5667,False
DAD->SGN,11935,34824,VN141,VN141,VN-A605,VN-A605,1.7,False
DAD->SGN,11940,34814,VJ641,VJ641,VN-A642,VN-A642,1.3167,False
DAD->SGN,11941,34808,VU685,VU685,9H-MLW,9H-MLW,1.25,False
DAD->SGN,11943,34784,VJ649,VJ649,VN-A554,VN-A554,1.5667,False
DAD->SGN,11946,34788,VN143,VN143,VN-A358,VN-A358,1.2167,False
DAD->SGN,11947,34780,VJ645,VJ645,VN-A522,VN-A522,1.5,False
DAD->SGN,11952,35491,VJ647,VJ647,LY-MLI,LY-MLI,1.6,False
DAD->SGN,11978,35453,VJ623,VJ623,VN-A657,VN-A657,1.2167,False
DAD->SGN,11981,35450,VN101,VN101,VN-A332,VN-A332,1.0833,False
DAD->SGN,11983,35444,VJ621,VJ621,VN-A650,VN-A650,1.15,False
DAD->SGN,11984,35437,VU671,VU671,VN-A129,VN-A129,1.3333,False
DAD->SGN,11988,35410,VJ629,VJ629,VN-A633,VN-A633,1.6,False
DAD->SGN,11991,35416,VN107,VN107,VN-A623,VN-A623,1.2167,False
DAD->SGN,11992,35409,QH151,QH151,JU-1410,JU-1410,1.3167,False
DAD->SGN,11993,35412,9G959,9G959,VN-A906,VN-A906,1.1167,False
DAD->SGN,11996,35397,VN109,VN109,VN-A515,VN-A515,1.2333,False
DAD->SGN,12002,35370,VN113,VN113,VN-A329,VN-A329,1.3667,False
DAD->SGN,12007,35351,VU673,VU673,VN-A129,VN-A129,1.6,False
DAD->SGN,12009,35353,VN119,VN119,VN-A604,VN-A604,1.5333,False
DAD->SGN,12010,35345,VJ627,VJ627,VN-A543,VN-A543,1.6667,False
DAD->SGN,12015,35337,9G969,9G969,VN-A282,VN-A282,1.4333,False
DAD->SGN,12016,35335,VN7123,VN7123,VN-A397,VN-A397,1.4333,False
DAD->SGN,12017,35336,VN123,VN123,VN-A603,VN-A603,1.3833,False
DAD->SGN,12018,35321,VJ633,VJ633,VN-A633,VN-A633,2.0667,False
DAD->SGN,12034,35307,VN127,VN127,VN-A515,VN-A515,1.4833,False
DAD->SGN,12038,35287,VJ635,VJ635,VN-A539,VN-A539,2.0667,False
DAD->SGN,12040,35298,VN129,VN129,VN-A602,VN-A602,1.3,False
DAD->SGN,12041,35291,VN6037,VN6037,VN-A354,VN-A354,1.4667,False
DAD->SGN,12047,35258,VJ631,VJ631,VN-A677,VN-A677,2.1333,False
DAD->SGN,12051,35265,VN133,VN133,VN-A609,VN-A609,1.4333,False
DAD->SGN,12059,35244,9G979,9G979,VN-A282,VN-A282,1.3667,False
DAD->SGN,12063,35229,VJ639,VJ639,VN-A522,VN-A522,1.3333,False
DAD->SGN,12064,35226,VN135,VN135,VN-A603,VN-A603,1.4833,False
DAD->SGN,12070,35213,VN137,VN137,VN-A508,VN-A508,1.1833,False
DAD->SGN,12075,35203,QH173,QH173,VN-A227,VN-A227,0.9,False
DAD->SGN,12080,35188,VN141,VN141,VN-A610,VN-A610,1.5,False
DAD->SGN,12081,35180,VN7137,VN7137,VN-A616,VN-A616,1.8,False
DAD->SGN,12082,35185,VJ641,VJ641,VN-A684,VN-A684,1.3,False
DAD->SGN,12083,35176,VU685,VU685,9H-MLW,9H-MLW,1.4,False
DAD->SGN,12086,35170,VJ649,VJ649,VN-A544,VN-A544,1.4667,False
DAD->SGN,12088,35165,VN7139,VN7139,VN-A606,VN-A606,1.3333,False
DAD->SGN,12089,35157,VJ637,VJ637,VN-A532,VN-A532,1.4333,False
DAD->SGN,12090,35151,VN143,VN143,VN-A335,VN-A335,1.5833,False
DAD->SGN,12095,35852,VJ647,VJ647,LY-NVG,LY-NVG,1.85,False
DAD->SGN,12101,35842,VJ643,VJ643,VN-A684,VN-A684,1.6667,False
DAD->SGN,12122,35820,VJ623,VJ623,VN-A633,VN-A633,1.0833,False
DAD->SGN,12124,35817,VN101,VN101,VN-A605,VN-A605,0.9,False
DAD->SGN,12127,35812,VJ621,VJ621,VN-A642,VN-A642,1.1167,False
DAD->SGN,12128,35801,VU671,VU671,VN-A136,VN-A136,0.9833,False
DAD->SGN,12130,35783,VJ629,VJ629,VN-A637,VN-A637,1.3,False
DAD->SGN,12132,35781,VN107,VN107,VN-A615,VN-A615,1.2,False
DAD->SGN,12133,35780,QH151,QH151,JU-1410,JU-1410,1.1333,False
DAD->SGN,12134,35776,9G959,9G959,VN-A906,VN-A906,1.2833,False
DAD->SGN,12138,35758,VN109,VN109,VN-A508,VN-A508,1.4,False
DAD->SGN,12144,35739,VN113,VN113,VN-A602,VN-A602,1.2333,False
DAD->SGN,12150,35716,VU673,VU673,VN-A136,VN-A136,1.5,False
DAD->SGN,12151,35719,VN119,VN119,VN-A323,VN-A323,1.4,False
DAD->SGN,12153,35702,VJ627,VJ627,VN-A684,VN-A684,1.9833,False
DAD->SGN,12158,35709,9G969,9G969,VN-A282,VN-A282,0.8833,False
DAD->SGN,12160,35700,VJ633,VJ633,VN-A643,VN-A643,1.25,False
DAD->SGN,12161,35689,VN123,VN123,VN-A390,VN-A390,1.5,False
DAD->SGN,12175,35678,VN127,VN127,VN-A508,VN-A508,1.3333,False
DAD->SGN,12176,35670,VJ635,VJ635,VN-A637,VN-A637,1.6167,False
DAD->SGN,12180,35661,VN129,VN129,VN-A610,VN-A610,1.5167,False
DAD->SGN,12181,35657,VN7123,VN7123,VN-A501,VN-A501,1.6667,False
DAD->SGN,12188,35630,VJ631,VJ631,VN-A635,VN-A635,2.0333,False
DAD->SGN,12190,35627,VN133,VN133,VN-A338,VN-A338,1.6,False
DAD->SGN,12198,35614,9G979,9G979,VN-A282,VN-A282,1.2167,False
DAD->SGN,12203,35588,VJ639,VJ639,VN-A647,VN-A647,1.6333,False
DAD->SGN,12205,35592,VN135,VN135,VN-A617,VN-A617,1.0667,False
DAD->SGN,12208,35576,VN137,VN137,VN-A602,VN-A602,1.3333,False
DAD->SGN,12215,35569,QH173,QH173,VN-A585,VN-A585,1.2333,False
DAD->SGN,12216,35514,VN141,VN141,VN-A332,VN-A332,1.2333,False
DAD->SGN,12220,35552,VN7137,VN7137,VN-A623,VN-A623,1.3333,False
DAD->SGN,12222,35548,VJ641,VJ641,VN-A642,VN-A642,1.2333,False
DAD->SGN,12223,35540,VU685,VU685,9H-MLW,9H-MLW,1.4,False
DAD->SGN,12226,35537,VJ649,VJ649,VN-A683,VN-A683,1.35,False
DAD->SGN,12228,35517,VJ645,VJ645,VN-A663,VN-A663,1.2333,False
DAD->SGN,12231,36221,VN143,VN143,9H-MLO,9H-MLO,1.5,False
DAD->SGN,12235,36224,VJ647,VJ647,LY-MLI,LY-MLI,1.5333,False
DAD->SGN,12263,36179,VN101,VN101,VN-A331,VN-A331,0.9333,False
DAD->SGN,12266,36175,VJ621,VJ621,VN-A642,VN-A642,0.9667,False
DAD->SGN,12267,36156,VU671,VU671,VN-A129,VN-A129,1.6167,False
DAD->SGN,12271,36147,VJ629,VJ629,VN-A554,VN-A554,1.4167,False
DAD->SGN,12273,36146,VN107,VN107,VN-A609,VN-A609,1.3,False
DAD->SGN,12274,36144,QH151,QH151,JU-1410,JU-1410,1.2167,False
DAD->SGN,12275,36143,9G959,9G959,VN-A281,VN-A281,1.2167,False
DAD->SGN,12278,36128,VN109,VN109,VN-A615,VN-A615,1.2333,False
DAD->SGN,12283,36107,VN113,VN113,VN-A614,VN-A614,1.3,False
DAD->SGN,12285,36100,VJ625,VJ625,VN-A643,VN-A643,1.4333,False
DAD->SGN,12290,36076,VU673,VU673,VN-A129,VN-A129,1.5167,False
DAD->SGN,12291,36086,VJ627,VJ627,VN-A667,VN-A667,1.35,False
DAD->SGN,12292,36081,VN119,VN119,VN-A327,VN-A327,1.4667,False
DAD->SGN,12296,36053,9G969,9G969,VN-A906,VN-A906,1.3,False
DAD->SGN,12297,36060,VN7123,VN7123,VN-A609,VN-A609,1.5833,False
DAD->SGN,12298,36058,VN123,VN123,VN-A603,VN-A603,1.8167,False
DAD->SGN,12300,36066,VJ633,VJ633,VN-A661,VN-A661,1.4167,False
DAD->SGN,12316,36044,VN127,VN127,VN-A615,VN-A615,1.1833,False
DAD->SGN,12317,36030,VJ635,VJ635,VN-A658,VN-A658,1.8,False
DAD->SGN,12321,36026,VN129,VN129,VN-A610,VN-A610,1.4167,False
DAD->SGN,12322,36022,VN6037,VN6037,VN-A359,VN-A359,1.4333,False
DAD->SGN,12330,36004,VJ631,VJ631,VN-A649,VN-A649,1.45,False
DAD->SGN,12332,35996,VN133,VN133,VN-A327,VN-A327,1.3833,False
DAD->SGN,12340,35978,9G979,9G979,VN-A281,VN-A281,1.3,False
DAD->SGN,12346,35951,VJ639,VJ639,VN-A670,VN-A670,1.4667,False
